,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
2895,34.6704826,21,42,0.0,1.0,49,2,0,1.0
2896,1369.93286,68,25,308.0166,8.0,49,2,0,8.0
2897,1051.21326,100,25,309.29718,9.0,49,2,1,9.0
2898,125.263535,0,46,0.0,2.0,49,2,0,2.0
2899,43.6481972,48,46,0.0,2.0,49,2,0,2.0
2900,1161.4259,155,27,0.0,7.0,49,2,1,7.0
2901,1267.99207,115,27,137.442963,8.0,49,2,1,8.0
2902,4540.978,542,2,1335.40186,29.0,49,2,5,29.0
2903,3522.48853,278,2,1097.836,22.0,49,2,2,22.0
2904,17.6280575,192,20,0.0,1.0,49,2,1,1.0
2905,1529.6084,280,20,0.0,16.0,49,2,3,16.0
2906,80.2175,105,45,0.0,3.0,49,2,0,3.0
2908,646.7547,321,24,0.0,11.0,49,2,0,11.0
2909,1131.44629,226,24,0.0,11.0,49,2,2,11.0
2910,264.601471,137,30,0.0,7.0,49,2,1,7.0
2911,7.969591,69,30,0.0,1.0,49,2,0,1.0
2912,839.5214,0,22,5117.28271,14.0,49,2,0,14.0
2913,3057.225,0,22,3100.46216,14.0,49,2,0,14.0
2914,224.409317,200,33,0.0,6.0,49,2,2,6.0
2915,361.2005,73,33,0.0,5.0,49,2,1,5.0
