,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
2353,4033.27979,175,2,1488.7210699999996,31.0,63,1,2,31.0
2354,164.412247,86,51,0.0,3.0,63,1,0,3.0
2355,3350.875,0,18,0.0,22.0,63,1,0,22.0
2356,5.81014442,69,59,0.0,1.0,63,1,0,1.0
2358,1937.5592,229,12,1046.617,24.0,63,1,0,24.0
2360,1938.03967,200,27,700.308,13.0,63,1,1,13.0
2361,1473.76184,100,38,0.0,10.0,63,1,0,10.0
2362,450.896027,0,41,0.0,7.0,63,1,0,7.0
2363,37.3066521,34,61,0.0,1.0,63,1,0,1.0
2364,175.825256,0,54,0.0,2.0,63,1,0,2.0
2365,26.5315437,0,63,0.0,1.0,63,1,0,1.0
2366,2661.08,186,3,0.0,31.0,63,1,2,31.0
2367,2933.78442,19,9,358.464844,25.0,63,1,0,25.0
2368,805.0307,0,46,0.0,5.0,63,1,0,5.0
2369,48.47539,0,58,0.0,1.0,63,1,0,1.0
2456,58.7478561,0,79,0.0,8.0,85,1,0,8.0
2457,324.1253660000001,100,69,0.0,4.0,85,1,1,4.0
2458,1016.97021,100,44,952.4553,11.0,85,1,1,11.0
2459,1787.479,278,10,5479.361,25.0,85,1,2,25.0
2460,305.7438,97,73,0.0,3.0,85,1,0,3.0
2461,39.7993126,0,74,0.0,3.0,85,1,0,3.0
2462,3290.05127,295,7,0.0,28.0,85,1,2,28.0
2463,841.5814,0,48,0.0,9.0,85,1,0,9.0
2464,175.67472800000004,0,62,0.0,5.0,85,1,0,5.0
2465,1317.88782,190,24,1003.90857,19.0,85,1,2,19.0
2466,583.7525,33,60,0.0,6.0,85,1,0,6.0
2467,446.269653,64,52,131.186646,7.0,85,1,0,7.0
2468,17.78497,100,84,0.0,1.0,85,1,1,1.0
2469,1330.02185,149,6,5175.694,28.0,85,1,2,28.0
2470,2570.50146,429,8,961.6373,28.0,85,1,5,28.0
2471,947.533752,87,46,0.0,10.0,85,1,1,10.0
2472,892.2615,108,32,2463.107,18.0,85,1,1,18.0
2473,205.627869,99,68,0.0,4.0,85,1,1,4.0
2474,198.7156,98,67,1685.05481,4.0,85,1,0,4.0
2475,829.5500490000002,103,37,2048.33032,15.0,85,1,1,15.0
2476,279.915436,0,38,631.498535,15.0,85,1,0,15.0
2477,270.7116,75,55,1344.48425,6.0,85,1,0,6.0
2478,3736.07,323,1,0.0,31.0,85,1,3,31.0
2479,203.083618,20,63,0.0,5.0,85,1,0,5.0
2480,1415.11377,22,45,1421.062,11.0,85,1,1,11.0
2481,628.744751,62,58,0.0,6.0,85,1,0,6.0
2482,781.791,93,56,0.0,6.0,85,1,0,6.0
2483,99.1327057,0,65,0.0,4.0,85,1,0,4.0
2484,760.6072,0,49,0.0,9.0,85,1,0,9.0
2485,2849.1040000000007,357,3,0.0,30.0,85,1,2,30.0
2486,561.1799,100,59,0.0,6.0,85,1,1,6.0
2487,2300.88574,474,2,2630.646,31.0,85,1,3,31.0
2488,2669.55762,0,14,1257.94067,24.0,85,1,0,24.0
2489,2521.87549,0,12,0.0,24.0,85,1,0,24.0
2490,3588.30713,203,17,1483.09521,23.0,85,1,2,23.0
2491,60.875103,0,78,0.0,2.0,85,1,0,2.0
2492,44.4411049,0,82,0.0,2.0,85,1,0,2.0
2493,559.0256,541,42,0.0,13.0,85,1,5,13.0
2494,595.451355,157,53,0.0,7.0,85,1,1,7.0
2495,263.589539,0,72,0.0,3.0,85,1,0,3.0
2496,92.3139954,0,76,0.0,2.0,85,1,0,2.0
2497,2650.91333,229,11,433.038818,25.0,85,1,3,25.0
2499,3167.24658,0,22,0.0,21.0,85,1,0,21.0
2500,2933.751,93,19,0.0,22.0,85,1,1,22.0
2501,27.763574600000005,94,85,0.0,1.0,85,1,0,1.0
2502,33.65286,0,75,0.0,18.0,85,1,0,18.0
2503,865.5653689999998,117,50,0.0,8.0,85,1,1,8.0
2504,2576.01416,111,4,4544.55469,30.0,85,1,1,30.0
2505,29.671457300000004,0,79,0.0,2.0,85,1,0,2.0
2506,1796.3342300000004,258,15,1907.52686,24.0,85,1,1,24.0
2507,336.176941,0,61,0.0,6.0,85,1,0,6.0
2508,86.41699,0,71,0.0,3.0,85,1,0,3.0
2509,119.003281,0,75,0.0,3.0,85,1,0,3.0
2510,875.949768,74,29,1919.49011,18.0,85,1,0,18.0
2511,486.729462,0,36,0.0,15.0,85,1,0,15.0
2512,107.764114,71,77,0.0,2.0,85,1,0,2.0
2513,1842.01489,354,27,0.0,19.0,85,1,3,19.0
2514,219.586121,100,66,0.0,4.0,85,1,1,4.0
2516,2336.32275,100,35,0.0,16.0,85,1,1,16.0
2517,1149.92175,104,22,1491.62,21.0,85,1,1,21.0
2518,1144.14893,99,39,0.0,15.0,85,1,1,15.0
2519,3448.248,182,30,1610.6991,18.0,85,1,1,18.0
2520,1836.34924,216,9,4957.578610000001,26.0,85,1,1,26.0
2521,4267.16162,638,5,4112.459470000002,30.0,85,1,6,30.0
2522,1685.3465600000004,15,20,3.48548865,22.0,85,1,0,22.0
2523,56.64286800000001,0,70,0.0,14.0,85,1,0,14.0
2524,1488.73267,126,16,4347.60449,23.0,85,1,1,23.0
2525,99.36801,0,70,0.0,3.0,85,1,0,3.0
2526,1187.55566,3,32,4926.947,17.0,85,1,0,17.0
2527,2862.423,0,25,581.675,19.0,85,1,0,19.0
2528,1095.84473,75,47,0.0,9.0,85,1,1,9.0
2529,1986.72083,0,34,0.0,16.0,85,1,0,16.0
2530,1422.79333,213,13,1818.94031,24.0,85,1,1,24.0
2531,718.9636,0,57,751.7834,6.0,85,1,0,6.0
2532,20.9136,0,80,0.0,2.0,85,1,0,2.0
2533,402.977142,8,64,387.6584,5.0,85,1,0,5.0
2534,2000.29,128,33,0.0,17.0,85,1,1,17.0
2535,675.875549,124,52,0.0,22.0,85,1,1,22.0
2536,1357.55139,211,43,0.0,11.0,85,1,1,11.0
2537,412.099335,0,54,0.0,6.0,85,1,0,6.0
2538,20.86686,63,83,0.0,1.0,85,1,0,1.0
2539,123.222595,65,81,0.0,2.0,85,1,0,2.0
2540,1337.90771,199,23,2511.0896,20.0,85,1,2,20.0
2541,988.799,395,35,1716.3994100000002,10.0,96,1,3,10.0
2542,2352.08984,83,17,0.0,19.0,96,1,1,19.0
2543,1875.89661,333,4,9983.307,29.0,96,1,2,29.0
2544,4244.177,67,10,1871.73,24.0,96,1,0,24.0
2545,2074.80542,462,21,924.7379,13.0,96,1,4,13.0
2546,112.6256,87,79,0.0,2.0,96,1,0,2.0
2547,568.6605,100,52,1.07461023,5.0,96,1,1,5.0
2548,4291.213,0,15,0.0,22.0,96,1,0,22.0
2549,2160.11914,423,2,7192.00146,31.0,96,1,4,31.0
2550,1812.7467,491,12,2751.85815,24.0,96,1,4,24.0
2551,943.375366,100,37,0.0,9.0,96,1,1,9.0
2552,143.649445,100,75,0.0,2.0,96,1,1,2.0
2553,442.173737,100,36,0.0,10.0,96,1,1,10.0
2554,107.342743,39,74,0.0,2.0,96,1,0,2.0
2555,2120.02979,235,16,0.0,20.0,96,1,3,20.0
2556,157.409378,117,60,0.0,3.0,96,1,0,3.0
2557,1483.25146,182,20,575.4538570000002,14.0,96,1,2,14.0
2558,322.069061,0,55,2478.78369,4.0,96,1,0,4.0
2559,153.50061000000005,132,56,0.0,4.0,96,1,1,4.0
2560,2658.54224,113,33,2410.5166,11.0,96,1,0,11.0
2561,14.9554834,0,96,0.0,1.0,96,1,0,1.0
2562,29.863472,0,69,0.0,3.0,96,1,0,3.0
2563,105.984482,0,65,0.0,3.0,96,1,0,3.0
2564,1708.6943399999998,83,34,1192.67627,11.0,96,1,1,11.0
2565,149.72728,20,63,0.0,3.0,96,1,0,3.0
2566,2424.8591300000007,11,9,4476.21631,24.0,96,1,0,24.0
