,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
386,3014.18457,129,2,2762.414,29.0,24,4,2,29.0
387,2787.97461,176,2,2410.26855,29.0,24,4,0,29.0
388,2480.80664,200,2,2718.57275,29.0,24,4,1,29.0
389,3592.56836,111,2,1927.44714,29.0,24,4,2,29.0
390,2716.37183,119,5,4031.10718,27.0,24,4,0,27.0
391,3595.74878,565,5,4142.785,27.0,24,4,3,27.0
392,2870.671,405,5,2369.39673,27.0,24,4,4,27.0
393,20.99421,17,23,0.0,1.0,24,4,0,1.0
394,126.298492,209,23,0.0,2.0,24,4,1,2.0
395,15.5441732,161,23,0.0,1.0,24,4,1,1.0
398,157.2468,0,19,0.0,3.0,24,4,0,3.0
399,285.8040000000001,0,19,0.0,3.0,24,4,0,3.0
400,30.4904881,0,19,0.0,1.0,24,4,0,1.0
401,1334.78333,545,6,2264.96069,26.0,24,4,4,26.0
965,35.62305,38,21,0.0,2.0,26,4,0,2.0
966,61.77642,0,21,0.0,2.0,26,4,0,2.0
967,291.096161,165,21,0.0,6.0,26,4,1,6.0
968,53.434783900000006,0,21,0.0,2.0,26,4,0,2.0
969,1735.81543,0,16,0.0,9.0,26,4,0,9.0
970,2096.81934,0,16,103.964935,11.0,26,4,0,11.0
971,1321.84375,65,16,653.8381,9.0,26,4,0,9.0
972,1571.0148900000004,265,16,0.0,11.0,26,4,0,11.0
973,92.2808,131,18,0.0,2.0,26,4,1,2.0
974,1111.9538599999996,33,18,0.0,9.0,26,4,0,9.0
975,1158.9906,121,18,0.0,9.0,26,4,1,9.0
976,18.64209,0,18,0.0,1.0,26,4,0,1.0
977,1873.029,365,3,2912.599,29.0,26,4,2,29.0
978,2121.083,57,3,2882.59082,25.0,26,4,0,25.0
979,2215.75781,131,3,3613.93335,30.0,26,4,2,30.0
980,2071.71,149,3,2826.182860000001,30.0,26,4,1,30.0
981,109.215691,0,26,0.0,3.0,26,4,0,3.0
982,114.778244,0,26,0.0,3.0,26,4,0,3.0
983,80.57597,100,26,0.0,2.0,26,4,1,2.0
984,121.336761,146,26,0.0,3.0,26,4,1,3.0
985,64.31866,40,19,0.0,2.0,26,4,0,2.0
986,158.2398,0,19,0.0,2.0,26,4,0,2.0
987,868.2017,92,19,486.867737,6.0,26,4,0,6.0
988,14.2269239,0,19,0.0,1.0,26,4,0,1.0
989,3033.07251,0,7,0.0,25.0,26,4,0,25.0
990,2247.56763,180,7,0.0,25.0,26,4,1,25.0
991,2518.02368,0,7,222.84744300000003,25.0,26,4,0,25.0
992,2636.34839,354,8,765.308838,23.0,26,4,3,23.0
993,2693.324,491,8,1902.86377,22.0,26,4,4,22.0
994,3309.09155,132,8,1356.45667,24.0,26,4,2,24.0
995,425.722229,0,8,0.0,6.0,26,4,0,6.0
996,445.06134,97,25,0.0,4.0,26,4,0,4.0
997,378.154266,291,25,0.0,4.0,26,4,2,4.0
998,70.47232,0,25,0.0,1.0,26,4,0,1.0
999,412.054,57,25,0.0,4.0,26,4,1,4.0
1000,3871.11963,203,11,4526.219,22.0,26,4,1,22.0
1001,2702.5918,133,11,6316.30859,22.0,26,4,0,22.0
1002,70.6669,346,11,0.0,2.0,26,4,1,2.0
1003,2530.645,446,11,6328.054,22.0,26,4,6,22.0
1004,178.18958999999995,0,9,0.0,4.0,26,4,0,4.0
1005,3081.446,99,9,0.0,18.0,26,4,1,18.0
1006,2109.45166,61,9,3283.041,24.0,26,4,1,24.0
1007,2097.125,100,9,1704.29578,23.0,26,4,1,23.0
1008,1412.03333,88,12,430.420868,16.0,26,4,1,16.0
1009,30.7345581,0,12,544.2855,2.0,26,4,1,2.0
1010,2544.97656,48,12,238.826736,16.0,26,4,0,16.0
1011,2009.68457,255,12,1027.04236,16.0,26,4,2,16.0
1012,183.303024,0,15,0.0,3.0,26,4,0,3.0
1013,1396.88428,573,15,0.0,12.0,26,4,5,12.0
1014,382.117157,0,15,0.0,4.0,26,4,0,4.0
1015,21.7285423,105,25,644.962158,2.0,26,4,0,2.0
1016,98.69876,0,25,0.0,2.0,26,4,0,2.0
1017,54.4165421,19,25,2.28737259,2.0,26,4,0,2.0
1018,120.701439,0,25,0.0,16.0,26,4,0,16.0
1019,3026.65967,643,2,0.0,31.0,26,4,6,31.0
